order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD153566,ID6167344555,2019-03-22,Nickolson,"{'Alcon 10': 2, 'iAssist Line': 1, 'Thunder line': 2}",24485.0,61.56,-37.8144235,144.97149919999995,5,23322.31,Autumn,False,0.495,the phone would have been a good purchase. the phone wasn't deactivated from previous owner. so i returned it and was promptly refunded. otherwise. the phone would have been a good purchase.,True
ORD122181,ID0575428933,2019-02-24,Nickolson,"{'pearTV': 1, 'iAssist Line': 1, 'Lucent 330S': 2, 'Alcon 10': 1}",19945.0,62.57,-37.819034,144.9847274,25,15021.32,Summer,True,1.3354,one star item only lasted two months. when returned to olivia we were told repair was not covered,False
ORD459377,ID0844495918,2019-10-04,Thompson,"{'Universe Note': 1, 'Toshika 750': 1, 'Thunder line': 1}",9950.0,87.03,-37.8195394,144.95269309999995,0,10037.03,Spring,True,0.9104,one star no sim card,False
ORD379751,ID6167489460,2019-05-11,Nickolson,"{'Olivia x460': 2, 'Candle Inferno': 2, 'iAssist Line': 2}",7760.0,79.48,-37.8149086,144.9608321,10,7063.48,Autumn,True,0.8696,"64gb instead of 128gb i love this phone , but they keep sending a 64gb phone when it should be 128 gb. careful and look at the phone model in about phone. but overall it is a good phone.",True
ORD155759,ID0282825799,2019-01-19,Thompson,"{'iStream': 1, 'pearTV': 2, 'Olivia x460': 2, 'iAssist Line': 2}",19670.0,96.95,-37.801415399999996,144.948467,25,14849.45,Summer,False,1.2592,five stars good phone i recommend it,True
ORD475959,ID0266733258,2019-10-17,Nickolson,"{'iAssist Line': 2, 'Universe Note': 2, 'Thunder line': 1}",13530.0,106.45,-37.809898499999996,144.97823200000005,10,12283.45,Spring,True,1.2329,"love this phone works great on u.s. networks works great with metro by tmobile, i absolutely love this phone you get a flagship device at low cost. if you need a phone buy this it is the best deal of all times.",True
ORD491490,ID0561538874,2019-02-06,Bakers,"{'Candle Inferno': 1, 'Lucent 330S': 2}",2890.0,61.97,-37.80075770000001,145.0054439,0,2951.97,Summer,False,1.3654,"not as described bought it from ""choozy wireless"" and the product did not come as described. it had a black spot inside the screen. i'll let the pictures do the rest of the review.",False
ORD338623,ID1449308625,2019-03-22,Bakers,"{'pearTV': 1, 'iStream': 1}",6460.0,52.17,-37.8174935,144.9888148,15,5543.17,Autumn,False,1.0075,cheated theres ascratch on the glass on the side of the phone. also the white powder all over the face of the microphone. the price was cheated. decelived,False
ORD435215,ID0576845253,2019-02-15,Bakers,"{'Candle Inferno': 1, 'Toshika 750': 2}",9070.0,67.07,-37.8229212,144.98747969999997,0,9137.07,Summer,False,1.5921,i went to my t-mobile store and was informed that ... i went to my t-mobile store and was informed that they could not transfer my contacts over. also it would not work with my plan (pay as you go),False
ORD155084,ID3123220993,2019-10-24,Thompson,"{'iStream': 1, 'Lucent 330S': 1, 'Candle Inferno': 1}",1810.0,87.9,-37.814946299999995,144.9576909,0,1897.9,Spring,True,0.9678,decent tablet for the price. expect just basic use and function. this is no ipad be sure you aren't expecting that.,False
ORD450709,ID0583063751,2019-04-25,Thompson,"{'Universe Note': 1, 'Thunder line': 2, 'Toshika 750': 2}",16450.0,83.28,-37.8022422,144.9328757,25,12420.78,Autumn,True,1.7048,four stars almost as good as s5,True
ORD375874,ID0777773642,2019-05-27,Thompson,"{'Universe Note': 1, 'iAssist Line': 2, 'Toshika 750': 2, 'pearTV': 2}",29160.0,65.89,-37.805502600000004,144.95212519999995,10,26309.89,Autumn,False,0.9137,cell phone and supplier are great abe electronics delivered it in record time and so far the phone is great.,True
ORD231508,ID0846566359,2019-09-19,Nickolson,"{'Alcon 10': 2, 'Candle Inferno': 1, 'Thunder line': 1}",20510.0,98.3,-37.823332,144.969914,15,17531.8,Spring,True,0.5283,best ever!!! very cost efficient phone and everything worked so smooth and perfectly. i lost the phone once and bought the same phone again without thinking. beautiful well made phone!,True
ORD219972,ID0634783016,2019-09-24,Thompson,"{'Candle Inferno': 2, 'pearTV': 2, 'Lucent 330S': 2}",15940.0,101.03,-37.8128777,144.93919169999995,5,15244.03,Spring,True,0.6931,"for the price, this phone is ridiculous for the price, this phone is ridiculous. works fine, screen is pretty big, picture is pretty clear, and the battery genuinely lasts a week. i don't see why anyone would buy a ""middle of the road"" android phone. this is just too good for the price.",True
ORD480335,ID1985549838,2019-01-05,Nickolson,"{'Alcon 10': 1, 'Lucent 330S': 1, 'Universe Note': 2}",17080.0,79.9,-37.80435960000001,144.9662341,25,12889.9,Summer,False,1.6113,good it’s good,True
ORD299319,ID1283637398,2019-09-12,Thompson,"{'pearTV': 1, 'Lucent 330S': 2, 'Candle Inferno': 1}",9200.0,106.49,-37.802139000000004,144.9570486,25,7006.49,Spring,False,1.4647,lucentrola's best phone for the price this phone is amazing much more proficient than my olivia universe,True
ORD328049,ID0161535870,2019-03-18,Thompson,"{'Thunder line': 1, 'pearTV': 2, 'iStream': 2}",15100.0,51.62,-37.8126102,144.9587891,15,12886.62,Autumn,False,1.0307,"not happy!!! camera issue right out of the box, called tech support and was told warranty is expired after i had it two weeks what??? how is that right. i have had lucentrola for years and this is the worst one i have ever had seriously thinking another brand now",False
ORD181057,ID0591306361,2019-02-03,Nickolson,"{'Thunder line': 1, 'Candle Inferno': 2}",3040.0,63.21,-37.825062,144.9569625,5,2951.21,Summer,False,1.3204,"2g performance for the money i spent for the phone, i was expecting a higher performing phone. i was disappointed to find that it has only a 2g capability.",False
ORD132522,ID1560149561,2019-10-22,Thompson,"{'Toshika 750': 1, 'iStream': 2}",4620.0,77.11,-37.8153997,144.9378383,5,4466.11,Spring,False,0.8666,great deal wife loves it,True
ORD165581,ID5402876164,2019-11-01,Nickolson,"{'Alcon 10': 1, 'Thunder line': 1}",11130.0,98.84,-37.8187255,144.9742742,0,11228.84,Spring,True,0.4156,phone has been working well for the past month. ... phone has been working well for the past month. battery does last a long time compared to my old phone.,True
ORD210847,ID0746912621,2019-10-07,Nickolson,"{'pearTV': 2, 'Olivia x460': 2}",15070.0,91.21,-37.8252508,144.9846997,5,14407.71,Spring,True,1.5242,not verizon this phone will not work with verizon network.,False
ORD245687,ID6167236651,2019-05-02,Nickolson,"{'Olivia x460': 1, 'Alcon 10': 2, 'pearTV': 2}",31745.0,79.75,-37.8121901,144.9621422,10,28650.25,Autumn,True,0.9658,i love this phone this is the best phone i have had ever it is amazing it works fast i have only had 1 trouble out of it and i fixed it quickly i love the ptt except for the beeps all the time,True
ORD058288,ID2810279749,2019-07-01,Bakers,"{'iAssist Line': 2, 'Lucent 330S': 2, 'Candle Inferno': 1, 'Universe Note': 2}",14240.0,65.4,-37.8172122,144.9893246,0,14305.4,Winter,False,0.9566,so far so good so far my daughter likes it. no problems so far.,True
ORD302495,ID3810637326,2019-07-17,Thompson,"{'Alcon 10': 1, 'Candle Inferno': 1, 'Toshika 750': 1}",13700.0,62.6,-37.821014399999996,144.9429268,25,10337.6,Winter,True,0.9974,"make sure you have your own pin! phone did not come with a sim ejector pin, which has made it difficult to get started with the device.",False
ORD283011,ID1459448710,2019-02-28,Bakers,"{'Toshika 750': 1, 'Thunder line': 1, 'pearTV': 1}",12810.0,80.79,-37.819384,145.00835969999997,5,12250.29,Summer,False,1.5572,"love this phone was afraid when i first picked this phone. it was no made for the us market. but what a surprise. i love this phone. looooong battery life. quick loading apps, decent browser. works great in north carolina! always gets a signal. a fantastic price for a great choice",True
ORD063495,ID0054552188,2019-07-08,Nickolson,"{'Lucent 330S': 1, 'Universe Note': 1}",4680.0,68.15,-37.8200225,144.98509840000003,15,4046.15,Winter,False,1.3764,four stars good works well in the philippines,True
ORD218443,ID6167344589,2019-01-30,Nickolson,"{'Thunder line': 2, 'Alcon 10': 1, 'pearTV': 1, 'iAssist Line': 2}",24070.0,69.48,-37.8139869,144.9716051,25,18121.98,Summer,False,0.5438,five stars ok,True
ORD135383,ID0317729599,2019-06-08,Thompson,"{'iAssist Line': 1, 'Olivia x460': 1, 'iStream': 1, 'pearTV': 1}",9910.0,77.99,-37.8094724,144.9573036,15,8501.49,Winter,True,0.968,nice talking,True
ORD081189,ID2368034119,2019-05-14,Nickolson,"{'Thunder line': 1, 'iAssist Line': 2, 'Lucent 330S': 1, 'Alcon 10': 2}",25760.0,67.07,-37.8071992,144.97751169999995,10,23251.07,Autumn,False,1.4489,"nice phone...better read spanish tho i really like the phone. only problems are when system updates come, they are in spanish. they don't translate to english. also, i am not totally sure my phone is registered for the warranty. i've tried several times bit the lucentrola keeps looping to beginning.",True
ORD304262,ID6167191727,2019-04-23,Nickolson,"{'Thunder line': 2, 'Lucent 330S': 1, 'Alcon 10': 2}",23490.0,80.19,-37.816309600000004,144.964103,25,17697.69,Autumn,True,0.5424,five stars perfect excellent,True
ORD368349,ID0681285248,2019-07-09,Bakers,"{'Thunder line': 1, 'iAssist Line': 2, 'Toshika 750': 2, 'Alcon 10': 1}",24220.0,61.19,-37.8079234,144.9921256,5,23070.19,Winter,False,0.3576,the overall performance and picture quality i am pleased with the performance so far,True
ORD098964,ID2190483591,2019-12-26,Nickolson,"{'Lucent 330S': 2, 'Candle Inferno': 2}",3320.0,75.9,-37.8122458,144.9621679,5,3229.9,Summer,True,0.9597,excellent pick up during the black friday sales. not too big not to small. this tablet bundled up with digico gold service is a great combo of inexpensive entertainment.,True
ORD340062,ID5002595066,2019-08-02,Thompson,"{'Candle Inferno': 2, 'pearTV': 1}",7170.0,64.42,-37.8116985,144.9528899,10,6517.42,Winter,False,0.5233,"needed a present for mom, at first she didn't use it much cause she had to set it up but now it's great and she loves it.",True
ORD351681,ID4283908170,2019-05-13,Bakers,"{'Lucent 330S': 2, 'Candle Inferno': 1, 'Alcon 10': 2}",20790.0,66.05,-37.8109494,145.00472340000005,5,19816.55,Autumn,False,0.8414,great device!! the edge screen is nice just hard to find a case for it that will protect it fully. awesome device with awesome video and camera.,True
ORD405667,ID5797722980,2019-03-03,Thompson,"{'Lucent 330S': 1, 'Olivia x460': 1, 'Candle Inferno': 1, 'Universe Note': 1}",6335.0,79.51,-37.8069943,144.9433669,25,4830.76,Autumn,True,0.7111,"great phone, great price. no fingerprint scanner for the usa though. i absolutely love this phone. it's everything i need in a phone for a cheaper price than a olivia or an alcon. toshika is where it's at. and just like any other toshika product, this one is great.",True
ORD048364,ID6167441019,2019-05-10,Thompson,"{'Candle Inferno': 1, 'Olivia x460': 1, 'iAssist Line': 2, 'Toshika 750': 1}",10425.0,68.41,-37.8080569,144.96048380000005,5,9972.16,Autumn,False,1.2868,i used it to control my smart home devices. works great.,True
ORD295140,ID6206959532,2019-05-10,Thompson,"{'iAssist Line': 2, 'Olivia x460': 2, 'Candle Inferno': 2}",7760.0,67.28,-37.8223792,144.9340469,5,7439.28,Autumn,True,1.5744,don't buy a olivia universe s8 the phone no longer turns on after 6 months of use. olivia will not honor their 1 year warranty on the phone because my invoice from us wireless has no identifiable number proving i purchased the phone from us wireless through digico.com,False
ORD300727,ID0137157881,2019-09-10,Thompson,"{'Toshika 750': 2, 'Alcon 10': 2}",26540.0,104.78,-37.80357460000001,144.9454149,5,25317.78,Spring,False,1.0232,awesome and liking it quick delivery. fully satisfied with features and for that price it's a steal.,True
ORD360304,ID1492169348,2019-04-07,Thompson,"{'iStream': 1, 'Olivia x460': 2, 'iAssist Line': 2}",7050.0,68.88,-37.8003784,144.9639538,5,6766.38,Autumn,False,2.0195,great phone had this phone for a little over a month. it is easy to use and has so many little extras. camera is great and i've had no problems with the phone,True
ORD368015,ID0247532480,2019-11-17,Thompson,"{'pearTV': 2, 'Toshika 750': 2, 'Candle Inferno': 1}",21690.0,75.41,-37.8175381,144.94997130000004,25,16342.91,Spring,False,0.5987,love it no dislike,True
ORD320671,ID2457712045,2019-03-07,Bakers,"{'Olivia x460': 1, 'Toshika 750': 2, 'Candle Inferno': 2, 'pearTV': 1}",17035.0,82.17,-37.8043195,144.9780489,0,17117.17,Autumn,True,1.638,"five stars amazing phone, design very fancy camera i think one of the best around ! delivery perfect!",True
ORD497691,ID4735922441,2019-05-16,Thompson,"{'Universe Note': 2, 'iAssist Line': 2, 'Candle Inferno': 2}",12210.0,80.71,-37.8055908,144.94894019999995,15,10459.21,Autumn,True,0.8054,five stars good phone works perfectly,True
ORD471141,ID0501027469,2019-07-20,Nickolson,"{'Thunder line': 2, 'Universe Note': 1}",7810.0,68.69,-37.805533200000006,144.97350980000004,15,6707.19,Winter,False,1.4951,easy to use it work well in the caribbean.,True
ORD033664,ID0778942366,2019-01-18,Bakers,"{'iAssist Line': 2, 'Candle Inferno': 2}",5310.0,103.07,-37.814160799999996,145.014446,15,4616.57,Summer,True,1.7522,great love the phone is just a bit to fat for me,True
ORD226271,ID0331164288,2019-12-13,Nickolson,"{'Thunder line': 2, 'iAssist Line': 2, 'pearTV': 1, 'Alcon 10': 1}",24070.0,68.96,-37.8001117,144.9690652,15,20528.46,Summer,False,2.058,"do not purchase this phone the phone is sluggish, slow and does not work well with cricket wireless (uses at&t network). whenever you try to place a call sometimes the call goes right through. other times the call just hangs. the phone spontaneously restarts itself and this is with android pie installed. so regretful we ever purchased this phone.",False
ORD330535,ID4557862293,2019-03-02,Bakers,"{'Thunder line': 2, 'Toshika 750': 1}",8680.0,64.86,-37.807725399999995,144.99371730000001,25,6574.86,Autumn,False,0.2857,xiaomi rednotw happy with my new phone,True
ORD052613,ID6167441060,2019-05-15,Nickolson,"{'iStream': 2, 'Lucent 330S': 1, 'Toshika 750': 1}",5850.0,78.93,-37.8133019,144.96281480000005,25,4466.43,Autumn,True,0.8355,"five stars product as advertised, works great",True
ORD101012,ID0301538020,2019-07-01,Thompson,"{'Universe Note': 1, 'Lucent 330S': 2, 'iAssist Line': 1, 'Thunder line': 1}",10315.0,67.69,-37.82233239999999,144.9553418,10,9351.19,Winter,False,1.2982,... fancy but exactly what i paid for so i like it. got it on time as well nothing fancy but exactly what i paid for so i like it. got it on time as well.,True
ORD334954,ID5424203784,2019-09-28,Nickolson,"{'Universe Note': 1, 'Olivia x460': 1}",4675.0,77.4,-37.8221817,144.97857209999995,5,4518.65,Spring,False,0.8881,quality very capable phone does a great job for an acceptable price,True
ORD112704,ID2383211231,2019-01-14,Nickolson,"{'pearTV': 1, 'Thunder line': 1, 'Universe Note': 2}",15390.0,69.68,-37.8154987,144.9665069,0,15459.68,Summer,False,0.4364,exactly what i expected works perfectly,True
ORD168346,ID0202447284,2019-08-17,Thompson,"{'Universe Note': 1, 'Alcon 10': 2}",21350.0,68.72,-37.8035375,144.93632680000005,15,18216.22,Winter,True,1.3881,no crack screen phone was unlocked with no carrier i was so nervous to purchase this phone off here now that i got it’s been working really goood had for a month now still waiting for it to act up it hasn’t hopefully it doesn’t but for as of now i love it,True
ORD099024,ID2451238134,2019-04-06,Thompson,"{'Lucent 330S': 1, 'iAssist Line': 2, 'Toshika 750': 1}",10000.0,78.47,-37.808716499999996,144.95371619999997,10,9078.47,Autumn,True,0.7319,"purchased this for my nephew for christmas. after reading reviews, i think this will be a good device for reading books and listening to music.",True
ORD364453,ID0575434484,2019-03-19,Nickolson,"{'iStream': 2, 'Thunder line': 2}",4660.0,81.2,-37.8188221,144.9821646,5,4508.2,Autumn,True,1.1095,"purchased as a gift for my best friend. amazing phone purchased as a gift for my best friend. amazing phone, great battery, awesome sound and great processor. very happy with my purchase.",True
ORD205430,ID0650277273,2019-04-30,Bakers,"{'Toshika 750': 2, 'Thunder line': 2, 'Lucent 330S': 1, 'Alcon 10': 1}",23180.0,52.74,-37.811702600000004,144.9829797,25,17437.74,Autumn,False,1.0941,bad product this phone lasted less than 6 months. completely came apart and became unusable. money wasted.,False
ORD074169,ID0387153054,2019-09-24,Thompson,"{'Thunder line': 1, 'Lucent 330S': 2, 'Candle Inferno': 1}",5070.0,91.75,-37.8003287,144.9500325,5,4908.25,Spring,True,1.3987,"no yet.. article not arrive por favor este teléfono no fue recibido, información urgente",False
ORD473860,ID0746912861,2019-01-14,Nickolson,"{'Lucent 330S': 1, 'iStream': 2, 'Toshika 750': 1, 'Universe Note': 1}",9300.0,81.34,-37.8247274,144.98488989999996,10,8451.34,Summer,False,1.5117,very good product battery takes a good charge quickly but not much use time.may need to upgrade battery..otherwise great phone,True
ORD101147,ID0371973419,2019-02-25,Nickolson,"{'iStream': 2, 'iAssist Line': 1, 'Candle Inferno': 2}",3385.0,79.35,-37.8052643,144.96959569999999,0,3464.35,Summer,False,1.4839,this phone is great! i purchased this phone $25 below ebay and also the store price. i received this item before the estimated shiiping date and also in new condition. i am very happy and love the touch screen and keyboard option. i would highly recommend this phone,True
ORD486465,ID0361770535,2019-07-28,Bakers,"{'pearTV': 2, 'Olivia x460': 1, 'Alcon 10': 2, 'Lucent 330S': 1}",32975.0,69.37,-37.8005071,144.9811305,0,33044.37,Winter,False,1.6291,it's very good product and i recommended this to buy it.,True
ORD254071,ID6167418092,2019-11-29,Nickolson,"{'Thunder line': 1, 'iStream': 1, 'Alcon 10': 1, 'Olivia x460': 2}",13730.0,77.13,-37.8112033,144.9731309,15,11747.63,Spring,False,0.881,five stars great phone,True
ORD380090,ID1994687844,2019-11-16,Thompson,"{'Alcon 10': 2, 'Universe Note': 2, 'pearTV': 2}",37420.0,90.37,-37.8004156,144.9520798,15,31897.37,Spring,True,1.4339,lo barato sale caro / no recomendado no esta desbloqueado,False
ORD410943,ID6167236689,2019-02-26,Nickolson,"{'Candle Inferno': 1, 'Lucent 330S': 1, 'iStream': 2, 'Alcon 10': 1}",10910.0,81.08,-37.81166939999999,144.9647884,0,10991.08,Summer,True,0.8774,can't update to newer version i tried everything and i still can't update the phone,False
ORD396276,ID0581727565,2019-07-15,Thompson,"{'Thunder line': 1, 'iStream': 2, 'Candle Inferno': 1, 'Toshika 750': 1}",7230.0,57.33,-37.80538920000001,144.9255009,0,7287.33,Winter,False,2.0629,one star well. you told me. i didn't listen. two days. one feet high... broken glass.,False
ORD106084,ID2189497232,2019-10-31,Nickolson,"{'Alcon 10': 2, 'iAssist Line': 2, 'Olivia x460': 1}",23575.0,77.11,-37.811262899999996,144.97310259999998,25,17758.36,Spring,False,0.8739,"this is the one! excellent smartphone! all the features and fast. the price is big seller, you just can't get more for your money. cheers",True
ORD244280,ID6167417907,2019-04-26,Thompson,"{'iStream': 1, 'pearTV': 1, 'iAssist Line': 1, 'Thunder line': 2}",13045.0,50.57,-37.817066600000004,144.9530881,15,11138.82,Autumn,False,0.7207,nice features but very fragile screen worked fine until i dropped it. cracked screen made it inoperative. repair cost was almost cost of phone. i've never had a phone screen failure before.,False
ORD328185,ID3418628459,2019-05-02,Bakers,"{'pearTV': 2, 'Lucent 330S': 2, 'iAssist Line': 2}",19530.0,68.24,-37.799482,144.98058569999995,0,19598.24,Autumn,False,1.7405,love this phone love android one! simple no extras and reliable. the phone's camera is really good and comes loaded with features. the processor is fast enough for my use.,True
ORD437406,ID0418548634,2019-11-20,Bakers,"{'Candle Inferno': 1, 'Toshika 750': 2, 'Thunder line': 2, 'Olivia x460': 2}",15880.0,106.92,-37.8214909,144.9871468,10,14398.92,Spring,True,1.4638,this tablet is great and easy to use. great way to keep the kids entertain.,True
ORD466913,ID6167278758,2019-12-16,Thompson,"{'Olivia x460': 2, 'Lucent 330S': 2}",4910.0,68.85,-37.81323870000001,144.95163349999999,5,4733.35,Summer,False,0.4063,great deal! its like a brand new phone! ive been using it for a month and no issues. it even came with a professionally put on screen protector that works great!,True
ORD328660,ID0575570532,2019-09-02,Nickolson,"{'Alcon 10': 1, 'pearTV': 2, 'Toshika 750': 2}",30210.0,82.17,-37.824155,144.9842071,10,27271.17,Spring,False,1.4297,great phone replacing my older olivia with the g7 based on advise from a friend. i did not want to spend upwards of a grand on the latest olivia and the g7 does everything i need and a lot more cost effective.,True
ORD402273,ID4283908171,2019-11-12,Bakers,"{'Lucent 330S': 2, 'Thunder line': 1, 'pearTV': 1}",10950.0,59.59,-37.810995299999995,145.000582,5,10462.09,Spring,False,0.4835,only works with att this phone is not unlocked only works for att,False
ORD137321,ID0207093497,2019-01-11,Bakers,"{'Thunder line': 2, 'Olivia x460': 1, 'pearTV': 1, 'iAssist Line': 1}",14120.0,77.63,-37.8042619,145.0071916,10,12785.63,Summer,False,1.2304,"love xiaomi great phone, great price",True
ORD218043,ID4909776699,2019-01-22,Bakers,"{'Candle Inferno': 2, 'Olivia x460': 2, 'Thunder line': 1, 'Alcon 10': 1}",14440.0,81.2,-37.8241066,145.0001353,0,14521.2,Summer,False,1.6288,five stars i like it. good cellphone. no problem,True
ORD132588,ID1833120506,2019-07-28,Thompson,"{'Olivia x460': 1, 'Lucent 330S': 2}",3685.0,82.02,-37.79974050000001,144.9550185,10,3398.52,Winter,True,1.6004,"perfect looks brand new, not a single mark. works flawlessly. thanks!",True
ORD266481,ID3204395234,2019-11-21,Thompson,"{'Thunder line': 1, 'Universe Note': 1, 'Olivia x460': 1, 'Lucent 330S': 1}",8085.0,98.37,-37.807145,144.9487854,5,7779.12,Spring,True,0.6336,four stars much better than my refurbished note 4.,True
ORD273366,ID0030287654,2019-02-03,Bakers,"{'pearTV': 1, 'iStream': 2, 'iAssist Line': 2}",11060.0,64.99,-37.81952929999999,145.0083321,0,11124.99,Summer,True,1.5663,works and recognized a lot of commands but doesn't work when the music is high.,False
ORD309489,ID5402876555,2019-07-11,Nickolson,"{'iAssist Line': 2, 'pearTV': 1, 'Universe Note': 2, 'Alcon 10': 1}",26610.0,62.0,-37.8189857,144.9738619,0,26672.0,Winter,False,0.3816,"👍💜 upgraded to the zx from a z1s that i have loved for years, love the design. fits perfect in my hand. amazing quality of photos and videos, have loved toshika phones as they're a great company to resolve any product issues or concerns... unlike their competitors.",True
ORD416831,ID0702451422,2019-08-03,Thompson,"{'Toshika 750': 2, 'Olivia x460': 1, 'Thunder line': 2}",14225.0,77.27,-37.8049066,144.94772969999997,15,12168.52,Winter,True,0.8665,not have nothing problems is very good very good,True
ORD249287,ID0581705307,2019-11-12,Thompson,"{'Alcon 10': 1, 'Universe Note': 2, 'iAssist Line': 1}",18075.0,111.37,-37.8048626,144.92443469999995,10,16378.87,Spring,True,2.1722,superior quality and user friendly. great device. why spend big bucks for an alcon? the universe s4 has all the features i need and much more.,True
ORD212568,ID0252587840,2019-08-04,Nickolson,"{'Olivia x460': 2, 'Thunder line': 2, 'iStream': 2}",7110.0,79.12,-37.8224967,144.9836975,15,6122.62,Winter,True,1.3176,"buy it i was very pleased with this product, it exceeded expectations!",True
ORD258455,ID0579399647,2019-05-31,Nickolson,"{'Universe Note': 2, 'pearTV': 1}",13210.0,64.51,-37.8184825,144.9747793,25,9972.01,Autumn,False,0.4599,"great choice for me, maybe you? i had to buy my personal phone and this was a great choice for me. it does it all well.",True
ORD045726,ID4716795165,2019-02-17,Thompson,"{'Alcon 10': 2, 'iAssist Line': 2, 'iStream': 1, 'Thunder line': 2}",26860.0,92.99,-37.8188198,144.95331230000005,10,24266.99,Summer,True,0.8773,"i love it, wife hates it.",True
ORD088889,ID2190483588,2019-12-16,Nickolson,"{'Universe Note': 1, 'Thunder line': 1, 'iAssist Line': 2}",10080.0,75.95,-37.8102761,144.96125959999995,25,7635.95,Summer,False,1.1786,amazing phone you will love it. this an amazing phone i love it fast peformance and beautiful design i bought for my wife but i thinking of buying one for my self too becuse i so impressed of the qualaty of this phone. but very affordable phone i recommended.,True
ORD277696,ID0207093493,2019-07-30,Bakers,"{'pearTV': 1, 'Olivia x460': 2}",8760.0,64.92,-37.8052463,145.0043931,0,8824.92,Winter,True,0.9637,good phone very good product. no defects as of right now. i recomend this phone.,True
ORD111257,ID1224854748,2019-06-09,Thompson,"{'Olivia x460': 2, 'Toshika 750': 1, 'Alcon 10': 2}",24670.0,63.79,-37.813061,144.9402706,5,23500.29,Winter,False,0.5994,"back to a note 5 i originally traded my note 5 for the note 7. with the note 7 recall i needed a new device. fortunately i found a good deal on a used note 5, which was in like new condition.",True
ORD135581,ID5221319827,2019-03-11,Nickolson,"{'Olivia x460': 1, 'Candle Inferno': 2}",2085.0,65.8,-37.8183062,144.976571,15,1838.05,Autumn,False,0.6181,"two-in-one!!! item as described, easy to use and solved the longtime problem of carrying two different mobile phones!!",True
ORD393903,ID1985546061,2019-03-21,Nickolson,"{'pearTV': 1, 'Olivia x460': 2}",8760.0,82.97,-37.8033228,144.9650493,5,8404.97,Autumn,True,1.7455,five stars the phone works wonderful for me,True
ORD338302,ID0746912567,2019-12-12,Nickolson,"{'iAssist Line': 2, 'Olivia x460': 1, 'Thunder line': 1, 'Candle Inferno': 2}",8715.0,98.52,-37.824459499999996,144.98299780000005,0,8813.52,Summer,True,1.3507,its was easy to set up,True
ORD072420,ID5402876529,2019-08-01,Nickolson,"{'Lucent 330S': 1, 'iStream': 2, 'Thunder line': 1, 'Universe Note': 1}",7160.0,65.17,-37.8210001,144.9767196,10,6509.17,Winter,True,0.6849,delivery was made on time. item works ok so far item works good so far,True
ORD260970,ID0372993330,2019-12-08,Bakers,"{'Candle Inferno': 2, 'Lucent 330S': 1, 'pearTV': 2}",14710.0,62.69,-37.8076398,144.98091259999995,5,14037.19,Summer,False,1.2864,bad condition i received it with open carton & without ... bad condition i received it with open carton & without headphones,False
ORD320773,ID5587440979,2019-12-21,Nickolson,"{'Lucent 330S': 1, 'iAssist Line': 1, 'Thunder line': 2}",7815.0,90.01,-37.824059999999996,144.96973880000004,0,7905.01,Summer,True,0.6086,great phone good phone. my son and i both have this phone and love it. it's only $100 @ walmart now.,True
ORD044671,ID6122497854,2019-11-11,Bakers,"{'Candle Inferno': 2, 'Lucent 330S': 2, 'iAssist Line': 2, 'iStream': 1}",7920.0,105.21,-37.8022891,145.0027802,0,8025.21,Spring,True,1.0848,"fantastic phone. stable, easy set up, great price. updated purchase.",True
ORD412158,ID2670903131,2019-11-13,Thompson,"{'Alcon 10': 1, 'iAssist Line': 1, 'Universe Note': 2}",18075.0,108.46,-37.8034526,144.96288169999997,5,17279.71,Spring,True,1.7285,three stars phone works great so far but it was new and didn't come with everything in the box,True
ORD250501,ID0131247270,2019-04-10,Nickolson,"{'Toshika 750': 1, 'Candle Inferno': 1, 'Alcon 10': 1, 'iStream': 2}",14000.0,65.03,-37.812975200000004,144.96192230000003,0,14065.03,Autumn,False,0.9173,"battery life sucks my battery lasts 5 hours, it's been like this since day one. really disappointing that the phone was refurbished and this problem wasn't addressed. now i have to go buy a new battery and get it replaced because i'm constantly tethered to a power bank.",False
ORD383127,ID0702478012,2019-11-25,Thompson,"{'Universe Note': 2, 'Toshika 750': 1, 'Olivia x460': 1}",12445.0,77.36,-37.8046849,144.9446115,15,10655.61,Spring,False,0.9151,great product bang for buck,True
ORD327288,ID2442297398,2019-12-25,Thompson,"{'Universe Note': 2, 'Alcon 10': 2, 'Thunder line': 2}",29160.0,76.78,-37.817863700000004,144.9506461,5,27778.78,Summer,True,0.6579,"works with t-mobile lte re-reviewing after a few months. very very buggy phone. miss my xperia z3, which broke, dearly. i wasted $250 on this thing and now realize i should have gone with huawei. works with t-mobile lte",False
ORD324921,ID6237546434,2019-12-02,Bakers,"{'iAssist Line': 1, 'pearTV': 2, 'Universe Note': 1, 'Olivia x460': 1}",19520.0,96.25,-37.8009019,145.0041125,15,16688.25,Summer,True,1.2786,"at last i got my phone. i love it that i have all my sim cards in one. oh man, i wouldn't trade it for anything.",True
ORD265679,ID5257193656,2019-04-18,Nickolson,"{'Candle Inferno': 1, 'Lucent 330S': 1, 'Universe Note': 2}",8560.0,52.03,-37.8127872,144.9770046,10,7756.03,Autumn,False,0.9207,phone quit working phone quit working after 1 month of service,False
