order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD125614,ID0248969196,2019-12-21,Bakers,"{'Alcon 10': 1, 'Olivia x460': 2, 'iAssist Line': 2, 'Candle Inferno': 1}",16280.0,88.03551682733757,-37.8071263,144.9915639,5,15554.99,Summer,True,0.45399999999999996,you want it .. just buy it it's a good buy you won't regret it,1.0
ORD314070,ID2935371918,2019-08-06,Bakers,"{'Olivia x460': 1, 'Thunder line': 1}",3405.0,82.29,-37.8249261,144.992099,25,2636.04,Winter,True,1.6846,looks good but don’t get pictures cannot receive or sent pictures or downloads,1.0
ORD178624,ID3293342999,2019-08-23,Nickolson,"{'Olivia x460': 2, 'iAssist Line': 1, 'Toshika 750': 1, 'Thunder line': 2}",13355.0,77.93,-37.8238715,144.9810776,10,12097.43,Winter,True,1.1715,love it! good value. first day out of the package and it looks and feels brand new.,1.0
ORD049503,ID6200183408,2019-12-17,Thompson,"{'pearTV': 2, 'Universe Note': 1, 'Thunder line': 2, 'Lucent 330S': 2}",22890.0,78.65,-37.820463000000004,144.9512264,15,19535.15,Summer,True,0.9411,said it was new and it is not!! this phone said it was new when i ordered it. i however is not new. it has chips in it on the corners of it. i'm not happy at all with this phone!!,0.0
ORD292202,ID0571731118,2019-11-27,Thompson,"{'Toshika 750': 2, 'Thunder line': 1}",10820.0,103.21,-37.8243506,144.9438143,0,10923.21,Spring,True,1.331,pretty happy with this so far. like the fact that you can add memory.,1.0
ORD143491,ID0710020423,2019-08-21,Thompson,"{'Lucent 330S': 1, 'iStream': 2, 'Olivia x460': 1}",2755.0,66.4,-37.8156799,144.93828269999997,25,2132.65,Winter,False,0.8420000000000001,"like, all types of fun,music, and more",1.0
ORD166499,ID0634775706,2019-08-16,Thompson,"{'Universe Note': 1, 'Candle Inferno': 2, 'Olivia x460': 1}",5535.0,78.3792015684206,-37.8153198,144.9365331,25,4231.41,Winter,True,0.9722,"happy customer i waited a bit to review this phone. i am very happy with this phone, yes it did take a bit to get use to the ""edge"" aspect, but i am learning quickly. very nice phone.",1.0
ORD186531,ID4716795387,2019-12-01,Thompson,"{'Universe Note': 2, 'Olivia x460': 1}",8125.0,79.89,-37.819080299999996,144.95353319999995,5,7798.64,Summer,True,0.912,no llego nunca me llego,0.0
ORD207141,ID0547569034,2019-03-02,Bakers,"{'Universe Note': 1, 'pearTV': 1, 'Alcon 10': 1}",18710.0,65.8494924433347,-37.810156899999996,144.9888213,15,15967.53,Autumn,False,0.5641,"check ebay better pricing great phone, just make sure to check ebay, they are a lot cheaper there. over $300 for a phone that has two newer version is a bit steep.",1.0
ORD379626,ID0746912864,2019-10-10,Nickolson,"{'iAssist Line': 1, 'Alcon 10': 1}",11175.0,82.2,-37.82489,144.98486640000004,0,11257.2,Spring,False,1.5181,great great product and service,1.0
ORD264092,ID2774592864,2019-11-14,Nickolson,"{'Toshika 750': 2, 'iStream': 1, 'Alcon 10': 1}",17740.0,72.78,-37.8209795,144.9687295,10,16038.78,Spring,False,0.2751,great product. olivia is all we buy. gift to my grandson. he loves it and has had many others to compare.,1.0
ORD435774,ID0441996122,2019-11-01,Bakers,"{'Thunder line': 1, 'Lucent 330S': 1}",3410.0,104.93,-37.8202531,145.0010101,10,3173.93,Spring,True,1.2497,love it as i do all of my thunders,1.0
ORD071811,ID0387153061,2019-03-31,Thompson,"{'iStream': 1, 'Universe Note': 2, 'Alcon 10': 1}",16000.0,81.97396600886137,-37.79966339999999,144.944143,15,13681.97,Autumn,True,1.4709,five stars wonderful phone i highly recommend,1.0
ORD416806,ID2302923329,2019-02-17,Nickolson,"{'Toshika 750': 1, 'Alcon 10': 2, 'Olivia x460': 1, 'Thunder line': 1}",25625.0,96.27,-37.8159349,144.98243290000005,10,23158.77,Summer,True,1.1709,shipped quickly. battery has 99% health when i got it great luck. i saw some negative reviews receiving poor quality products but the phone i got has worked well for several months without any issues,1.0
ORD060593,ID0634783913,2019-09-09,Thompson,"{'iStream': 1, 'Universe Note': 2}",7050.0,78.66,-37.8135585,144.9371334,5,6776.16,Spring,False,0.8793,great product love it,1.0
ORD346259,ID0591233129,2019-05-08,Thompson,"{'Lucent 330S': 1, 'Candle Inferno': 1, 'Toshika 750': 2, 'Alcon 10': 1}",19250.0,68.16770326857922,-37.8247065,144.95319840000005,15,16430.72,Autumn,False,1.4439,"great phone great phone, perfect size (fits in pocket but still big enough to enjoy using). the camera has more megapixels than my actual camera!",1.0
ORD432616,ID4716795756,2019-01-08,Thompson,"{'Thunder line': 1, 'Universe Note': 2, 'Alcon 10': 2}",26980.0,73.51,-37.8188362,144.9534333,0,27053.51,Summer,False,0.8854,"sd card stopped working very good phone. very fast and good battery, however the 64gb sd that came with it recently stopped working. almost lost all my data.",1.0
ORD256159,ID0245535095,2019-07-11,Nickolson,"{'Alcon 10': 1, 'Candle Inferno': 2}",9810.0,60.94,-37.8120086,144.96695219999995,10,8889.94,Winter,True,0.768,complete waste of time and effort dealing with this the phone could not be put on the sprint network so i had to return the phone. complete waste of time and effort dealing with this phone,0.0
ORD452428,ID0844495868,2019-02-20,Thompson,"{'Toshika 750': 1, 'Lucent 330S': 1, 'Candle Inferno': 2, 'iStream': 2}",6710.0,74.67,-37.819484100000004,144.95266719999995,25,5107.17,Summer,False,0.904,nice excellent.,1.0
ORD369531,ID0634784746,2019-08-13,Thompson,"{'iAssist Line': 1, 'pearTV': 1, 'Universe Note': 1}",11985.0,65.15,-37.8145621,144.93822350000005,5,11450.9,Winter,False,0.8058,recommend a week with this phone. so far is good. fast. works with at&t. easy to set up.,1.0
ORD446841,ID6167254945,2019-07-08,Nickolson,"{'Candle Inferno': 2, 'Olivia x460': 1}",2085.0,74.48,-37.8164624,144.97100659999995,15,1846.73,Winter,True,0.2697,"great phone, especially at this price. bought 2. work great on t-mobile service. camera is better than the gen 1. active listening and hand gestures are the best features on this phone. no complaints.",1.0
ORD233043,ID3123220993,2019-09-16,Thompson,"{'Universe Note': 2, 'iAssist Line': 2, 'Alcon 10': 2, 'Thunder line': 2}",33610.0,61.67,-37.814946299999995,144.9576909,25,25269.17,Spring,False,0.9678,not kid friendly at all. purchased for little nephew. wasn't given any info on it for sales person either. took back!!!,0.0
ORD009254,ID5001030328,2019-08-21,Thompson,"{'Toshika 750': 2, 'iAssist Line': 1, 'Lucent 330S': 1, 'Candle Inferno': 1}",12525.0,64.45,-37.8115028,144.95267719999995,5,11963.2,Winter,False,0.5101,love it received the lucent g very fast and in great shape. had no problems at all with activation or service,1.0
ORD478745,ID4326568606,2019-04-21,Nickolson,"{'Toshika 750': 2, 'Candle Inferno': 2, 'iAssist Line': 1, 'Alcon 10': 2}",29625.0,79.79,-37.8088745,144.9701116,0,29704.79,Autumn,True,1.0832,best pictures i love everything about the phone especially the large screen and perfect 📷,1.0
ORD164424,ID0702376470,2019-10-09,Thompson,"{'iStream': 2, 'Olivia x460': 1, 'iAssist Line': 1, 'Lucent 330S': 2}",6210.0,105.17,-37.8059182,144.9366503,25,4762.67,Spring,True,1.1853,"great phone and mods great phone, love the mods.",1.0
ORD397966,ID1492145855,2019-05-24,Thompson,"{'Candle Inferno': 1, 'Alcon 10': 2}",18330.0,61.44,-37.8131761,144.9513395,10,16558.44,Autumn,False,0.3797,five stars realy greate phone it works fine,1.0
ORD115133,ID0577456439,2019-12-16,Bakers,"{'Lucent 330S': 1, 'iAssist Line': 1, 'Universe Note': 2, 'Olivia x460': 2}",12805.0,102.69,-37.82313,144.98849850000005,15,10986.94,Summer,True,1.5774,five stars good phone,1.0
ORD470214,ID5402876168,2019-06-21,Nickolson,"{'Toshika 750': 2, 'Alcon 10': 1}",17590.0,64.41,-37.81989,144.97692780000003,10,15895.41,Winter,False,0.6645,very satisfied very satisfied,1.0
ORD264692,ID1668523275,2019-01-19,Nickolson,"{'Thunder line': 2, 'Olivia x460': 2, 'Universe Note': 1}",10260.0,93.32,-37.8209066,144.9620724,25,7788.32,Summer,True,0.7062,perfect condition very happy with this purchase.,1.0
ORD303793,ID0576860674,2019-06-22,Bakers,"{'Lucent 330S': 2, 'pearTV': 2, 'Toshika 750': 1}",19400.0,67.09,-37.8247956,144.98894740000003,15,16557.09,Winter,True,1.7377,please dont buy this phone it not physical dual sim .it is usa version and the software changed to model n9600 and the seller cheated in description,0.0
ORD070304,ID3215106488,2019-04-05,Thompson,"{'Candle Inferno': 1, 'iAssist Line': 1, 'iStream': 1}",2805.0,79.79119055122035,-37.8085577,144.9521907,5,2743.84,Autumn,True,0.6425,olivia universe s7. love it love my refurbished device. works better than the brand new one i had.,1.0
ORD366645,ID6167229078,2019-04-05,Nickolson,"{'iStream': 1, 'Universe Note': 1, 'Candle Inferno': 1}",4030.0,66.73,-37.8211349,144.9577267,0,4096.73,Autumn,False,1.0775,good deal mines arrived new. very good condition,1.0
ORD441434,ID4655129025,2019-02-25,Thompson,"{'Candle Inferno': 2, 'Thunder line': 2, 'iStream': 1, 'Toshika 750': 2}",14010.0,67.86027598295045,-37.8107373,144.9462583,5,13375.76,Summer,False,0.22699999999999998,four stars love this phone. built like a tank. app store is lacking but that's not xp's fault.,1.0
ORD306145,ID0387153009,2019-01-27,Thompson,"{'iStream': 1, 'Toshika 750': 1, 'Universe Note': 1}",7920.0,92.56,-37.8073886,144.94273950000004,0,8012.56,Summer,True,0.7007,four stars works great!,1.0
ORD239459,ID4460254048,2019-10-21,Thompson,"{'Thunder line': 1, 'iAssist Line': 2, 'Lucent 330S': 2}",9090.0,63.69,-37.8030878,144.9495381,0,9153.69,Spring,False,1.0889,don't buy this phone this phone is obsolete. verizon won't activate this phone.,0.0
ORD172874,ID0233314855,2019-06-28,Nickolson,"{'pearTV': 2, 'Olivia x460': 2, 'Thunder line': 2}",19430.0,69.86,-37.8051976,144.9755485,15,16585.36,Winter,False,1.5819,good phone for senior good phone,1.0
ORD014432,ID0095569463,2019-06-30,Thompson,"{'Candle Inferno': 2, 'Thunder line': 1, 'Universe Note': 1}",6490.0,85.1799121255921,-37.8008906,144.9282064,0,6573.01,Winter,True,2.1148,five stars probably the best thing i've purchased on digico--it was just like new and works great.,1.0
ORD213238,ID1479905333,2019-05-13,Thompson,"{'Thunder line': 1, 'Candle Inferno': 2, 'Lucent 330S': 1}",4270.0,52.59,-37.82119960000001,144.9555463,5,4109.09,Autumn,False,1.2069,unsatisfied this phone is slow when pressing buttons. it has a pink line through the screen. i am very unsatisfied,0.0
ORD267290,ID0294629867,2019-03-19,Nickolson,"{'Thunder line': 1, 'Alcon 10': 2}",20080.0,61.92,-37.81659000000001,144.97150109999995,0,20141.92,Autumn,True,0.2815,did not specify would not work with verizon there was no indication this cell phone would not work on verizon carrier. when opened the package there was a letter telling that it will not work with verizon. i would never have spent over $500.00 just to have to return the product when it arrived. waste of time!,0.0
ORD385868,ID0030221048,2019-04-27,Bakers,"{'Lucent 330S': 2, 'Universe Note': 1}",5910.0,55.37,-37.8122155,145.01596730000003,15,5078.87,Autumn,False,1.8402,not truly unlocked only works with t-mobile and at&t lines. not truly unlocked!,0.0
ORD381152,ID5424203784,2019-08-28,Nickolson,"{'iAssist Line': 2, 'Universe Note': 2, 'Olivia x460': 1, 'Toshika 750': 1}",16895.0,78.32,-37.8221817,144.97857209999995,25,12749.57,Winter,True,0.8881,awesome phone best bang for the $$$!!! us customer on t-mobile in florida.,1.0
ORD369533,ID6167344596,2019-04-29,Nickolson,"{'iStream': 1, 'Alcon 10': 2}",18050.0,63.31,-37.81204260000001,144.97070730000004,25,13600.81,Autumn,True,0.7364,especifiquen de que compañía son los teléfonos para evitar contra tiempos no especificaron q el teléfono era de at&t y esta porquería no trabaja con t-mobil,0.0
ORD088235,ID0266271910,2019-11-02,Nickolson,"{'Olivia x460': 1, 'Toshika 750': 2}",9865.0,75.6,-37.8235491,144.9742995,0,9940.6,Spring,False,0.6917,wonderful awesome,1.0
ORD201210,ID3418628460,2019-10-05,Bakers,"{'Universe Note': 2, 'Thunder line': 1}",9080.0,69.63965180962305,-37.7994302,144.9801078,0,9150.32,Spring,False,1.7756,"don't like it. thanks small phone, don't like it. thanks!",0.0
ORD496885,ID3146808104,2019-09-06,Bakers,"{'Lucent 330S': 1, 'Olivia x460': 1, 'Thunder line': 1}",4635.0,84.91,-37.8104063,144.99018590000003,10,4256.41,Spring,True,0.4461,miss leading. i took this phone to the att store and they informed me that it did have a little bit of water damage. also this phone could only make call att told me it was on able to go up to 3g. all networks work on 4g and above,0.0
ORD160340,ID0746909538,2019-09-23,Bakers,"{'Lucent 330S': 2, 'iAssist Line': 1}",4685.0,88.49,-37.8227158,145.01547069999995,5,4539.24,Spring,False,2.2743,"five stars i love it, my phone",1.0
ORD332518,ID0711783716,2019-09-19,Thompson,"{'Alcon 10': 1, 'Universe Note': 2, 'iStream': 1}",16000.0,98.91,-37.816416,144.94590159999996,0,16098.91,Spring,True,0.4291,great! grat for the price. it has everything i need.,1.0
ORD396803,ID6167191738,2019-02-11,Nickolson,"{'Toshika 750': 2, 'iAssist Line': 1, 'Alcon 10': 1, 'Candle Inferno': 1}",20245.0,68.63,-37.8153515,144.9673938,15,17276.88,Summer,False,0.4079,five stars best damn phone i have ever owned.,1.0
ORD305550,ID0248746928,2019-01-21,Bakers,"{'Candle Inferno': 1, 'iStream': 2, 'Alcon 10': 2, 'pearTV': 1}",24940.0,101.9,-37.823783399999996,144.99767930000004,0,25041.9,Summer,True,1.5498,great product still using it,1.0
ORD135753,ID0242400097,2019-06-29,Thompson,"{'Thunder line': 1, 'Olivia x460': 1}",3405.0,84.43,-37.8239393,144.93065380000004,10,3148.93,Winter,True,1.9122,5000mah turbopower charging facial recognition absolutely amazing phone with 4/64gb . 2 day battery on heavy useage. international version is faster and hold more storage than the us model.,1.0
ORD337250,ID1224854751,2019-11-06,Thompson,"{'Candle Inferno': 2, 'Universe Note': 1}",4310.0,85.46,-37.8132503,144.93976919999997,15,3748.96,Spring,True,0.6452,"wrong language the model i received was progammed in german as well as the manual and the charging block. it did not have the sim ejector tool either. i was very disappointed. i've returned it, and decided to buy it directly from the google website.",0.0
ORD254018,ID0702363472,2019-09-21,Thompson,"{'Thunder line': 1, 'Toshika 750': 2, 'pearTV': 1, 'Olivia x460': 1}",18355.0,99.60672699829726,-37.8064414,144.94132869999999,0,18455.54,Spring,True,0.858,five stars it's in good working condition..,1.0
ORD170349,ID4716795759,2019-11-18,Thompson,"{'pearTV': 2, 'Toshika 750': 1, 'Alcon 10': 1}",25890.0,102.27,-37.81894260000001,144.9525861,15,22108.77,Spring,True,0.85,"highly recommend. unlocked phone, works internationally.",1.0
ORD128650,ID0257505809,2019-02-08,Thompson,"{'pearTV': 2, 'Olivia x460': 2}",15070.0,91.61,-37.7993102,144.963207,25,11394.11,Summer,True,2.056,"not really but am finding it so difficult to return ... not really but am finding it so difficult to return it ,maybe because of the gold coated,the network of tmobile on the verizon phone is so poor",0.0
ORD266051,ID0576868765,2019-12-31,Bakers,"{'Lucent 330S': 2, 'Olivia x460': 1, 'pearTV': 2}",16305.0,101.98,-37.8238216,144.9902251,10,14776.48,Summer,True,1.6008,ok i bought 3 items the best quality & price,1.0
ORD074890,ID0287629359,2019-10-10,Thompson,"{'Toshika 750': 2, 'Universe Note': 1, 'iAssist Line': 1}",14315.0,102.64,-37.804016499999996,144.9502167,5,13701.89,Spring,True,1.0026,good. packaged well. came promptly. works as advertised.,1.0
ORD437759,ID5668009837,2019-06-24,Bakers,"{'iAssist Line': 1, 'Universe Note': 2}",9125.0,83.16,-37.8103646,145.0156018,5,8751.91,Winter,True,1.7919,"this is a great budget table, it has has great features for the price",1.0
ORD273780,ID0370750304,2019-04-12,Bakers,"{'Lucent 330S': 1, 'Candle Inferno': 1, 'Toshika 750': 1}",5980.0,66.07,-37.8140393,144.9856987,15,5149.07,Autumn,False,0.9516,the camara is amazing i love my phone is great,1.0
ORD058943,ID0304186957,2019-11-01,Nickolson,"{'Candle Inferno': 2, 'pearTV': 2}",13480.0,79.78,-37.826017900000004,144.9827282,25,10189.78,Spring,False,1.4231,good bang for buck love this little phone perfect size and runs real snappy was able to upgrade to denim software and now running window 10 tp,1.0
ORD148377,ID0298045595,2019-07-10,Nickolson,"{'pearTV': 2, 'Candle Inferno': 2}",13480.0,66.72,-37.8245833,144.9637696,25,10176.72,Winter,False,0.8383,i had an older candle but it got a virus. the only thing i have against this one is that it gets very hot. best buy did not carry covers for it.,1.0
ORD120972,ID0278912960,2019-08-03,Bakers,"{'Olivia x460': 1, 'Alcon 10': 2, 'Candle Inferno': 1}",19555.0,67.65,-37.8106985,144.9831396,15,16689.4,Winter,False,1.0663,great phone this phone replaced a universe s-iii. there are some differences to get used to and i wish voice mail was a bit more intuitive.,1.0
ORD188430,ID0575381644,2019-10-08,Nickolson,"{'pearTV': 2, 'iStream': 1, 'Lucent 330S': 2}",15230.0,106.08,-37.820439799999996,144.9827372,15,13051.58,Spring,True,1.1776,the best! the best,1.0
ORD223021,ID0287630732,2019-01-04,Thompson,"{'iStream': 1, 'Lucent 330S': 1, 'Alcon 10': 2}",19280.0,58.02,-37.805195399999995,144.94314269999995,0,19338.02,Summer,False,0.9012,terrible this is terrible! there was scratches all over the screen and it looked like dirt all over it. definitely should not have been worth no $360!!!!,0.0
ORD254621,ID0267317959,2019-06-05,Nickolson,"{'Lucent 330S': 2, 'pearTV': 2}",15080.0,64.14,-37.8209749,144.957758,15,12882.14,Winter,True,1.0703,worst phone i've ever had straight junk! worst phone i've ever had. wont even let me answer calls,0.0
ORD407589,ID4909776719,2019-01-24,Bakers,"{'pearTV': 2, 'Thunder line': 1, 'Toshika 750': 1, 'Alcon 10': 1}",28070.0,100.22,-37.8216561,145.0025611,10,25363.22,Summer,True,1.4492,"five stars great phone, great price!",1.0
ORD404536,ID0589419774,2019-07-26,Nickolson,"{'Thunder line': 2, 'iStream': 2, 'Olivia x460': 1, 'Alcon 10': 2}",23785.0,79.11,-37.8098557,144.9726327,5,22674.86,Winter,True,1.0099,the best smartphone. i feel like a baby with new ... the best smartphone.i feel like a baby with new toy.,1.0
ORD485976,ID0634780266,2019-05-02,Thompson,"{'Universe Note': 1, 'pearTV': 2, 'Olivia x460': 2}",18520.0,63.82,-37.8120843,144.9384611,15,15805.82,Autumn,True,0.7598,dead already! i bought this phone at the beginning g of october. it completely died on january 13 and has not been able to turn on. i don’t know what happened.,0.0
ORD290600,ID2187986713,2019-03-22,Nickolson,"{'Olivia x460': 1, 'Thunder line': 2, 'Candle Inferno': 2, 'iStream': 2}",6745.0,79.49,-37.8115651,144.9720377,15,5812.74,Autumn,True,0.8125,really enjoyed the price value of this tablet versus ipad,1.0
ORD058914,ID4120677337,2019-01-18,Nickolson,"{'Alcon 10': 1, 'pearTV': 1, 'iAssist Line': 2}",19710.0,74.73,-37.8101023,144.9641327,15,16828.23,Summer,False,1.0587,good morning. gentlemen sincerely good morning. gentlemen sincerely. i want to say that you bought a cellular xp lumia 635 is described which is unlocked and i came to venezuela as t mobile is not my line where the operator is movistar wants ..then the seller sent the code 100% recommend to buy,1.0
ORD008614,ID6167289308,2019-07-07,Nickolson,"{'Alcon 10': 2, 'Olivia x460': 2, 'iAssist Line': 2, 'Lucent 330S': 1}",26030.0,51.53,-37.807644399999994,144.970441,25,19574.03,Winter,False,1.2215,one star dropped it once it broke screen don't work,0.0
ORD054436,ID6167236690,2019-04-28,Nickolson,"{'pearTV': 1, 'Thunder line': 2}",10670.0,65.57,-37.8116745,144.964772,0,10735.57,Autumn,False,0.8775,five stars as advertised. thank you!,1.0
ORD169959,ID0579401853,2019-11-09,Nickolson,"{'Toshika 750': 1, 'Alcon 10': 1}",13270.0,73.51,-37.819077899999996,144.97381230000005,0,13343.51,Spring,False,0.3786,refurbished my phone is refurbished and works beautifully. i have had pear alcon users tell me that the picture quality of my phone was better than their expensive pear phones. love it!,1.0
ORD353198,ID0581707214,2019-11-08,Thompson,"{'Olivia x460': 1, 'Thunder line': 1}",3405.0,85.37,-37.8058557,144.9280957,0,3490.37,Spring,False,1.8331,great phone save money without paying for note 9. phone is a phone. owing it almost half year,1.0
ORD058497,ID0746912859,2019-01-22,Nickolson,"{'iStream': 2, 'Thunder line': 2, 'Candle Inferno': 1}",5090.0,80.07,-37.8246995,144.98470780000005,10,4661.07,Summer,False,1.496,"a solid basic phone does everything a cell phone should, great battery life, decent camera, easy set up with verizon. great choice for us older folks who just need a phone to make calls, send a short text, or share a photo. very happy with my $15/mo. flip phone.",1.0
ORD256569,ID3804564096,2019-03-14,Bakers,"{'iStream': 2, 'pearTV': 2, 'Lucent 330S': 2}",15380.0,67.22,-37.8205164,144.9942283,15,13140.22,Autumn,False,1.1744,"the best phone series i know this is an awesome piece of design hardware. i love it and although i like the note 3 settings layout more, the 4k camera on this phone used compared to buying a 4k camera as a camera makes it extraordinary value and a great phone.",1.0
ORD072744,ID0579515304,2019-11-29,Thompson,"{'Candle Inferno': 2, 'Universe Note': 1, 'Thunder line': 2}",8670.0,97.5,-37.813614,144.9486545,0,8767.5,Spring,True,0.1744,it's been great so far i bought this phone so i could use red pocket mobile. they allow you to use any carrier you prefer. it's been great so far!,1.0
ORD483735,ID0227324587,2019-05-10,Bakers,"{'Lucent 330S': 2, 'Olivia x460': 2, 'Candle Inferno': 2, 'iStream': 1}",5920.0,53.59,-37.8006623,144.9922529,5,5677.59,Autumn,False,1.0715,need a different phone did not meet my expectations screen is blurd and it dosnt work properly. it was a east of money,0.0
ORD178001,ID4735688219,2019-05-14,Thompson,"{'Alcon 10': 1, 'iStream': 2}",9250.0,79.35,-37.8039276,144.94896830000005,0,9329.35,Autumn,True,0.9878,love it! this is such a great phone. i love it!,1.0
ORD009680,ID0248746628,2019-09-25,Bakers,"{'iAssist Line': 2, 'Lucent 330S': 2}",6910.0,71.29,-37.8116177,144.9974223,25,5253.79,Spring,False,0.264,great! arrived quickly and as described.,1.0
ORD262960,ID3157171395,2019-02-09,Nickolson,"{'iStream': 1, 'Universe Note': 1, 'Thunder line': 2}",7960.0,76.03,-37.82144260000001,144.95731990000004,15,6842.03,Summer,False,1.1213,five stars i love it,1.0
ORD033076,ID5002595074,2019-10-02,Thompson,"{'Candle Inferno': 1, 'iAssist Line': 2}",4880.0,86.38,-37.8125065,144.95326310000004,10,4478.38,Spring,True,0.5451,"useless love the phone features and overall value for what you get but 2 months into using it, the touch screen stopped working and there has been no fix found for it. until this has been addressed, the phone is useless.",0.0
ORD280252,ID4787373723,2019-09-17,Nickolson,"{'Lucent 330S': 2, 'Thunder line': 2}",6820.0,57.12,-37.8152518,144.9663639,0,6877.12,Spring,False,0.4659,one star does not work will not power up...bought 3 phones only 1 works...returning,0.0
ORD273952,ID0598347138,2019-11-23,Nickolson,"{'iStream': 2, 'Olivia x460': 1, 'iAssist Line': 2, 'Alcon 10': 1}",14925.0,86.79,-37.8139692,144.9635994,25,11280.54,Spring,True,0.7342,bad phone baby company phone is junk. won't hold a charge. stays hot when in use.,0.0
ORD017478,ID0777829842,2019-12-26,Thompson,"{'Olivia x460': 2, 'Thunder line': 1, 'Lucent 330S': 2, 'pearTV': 2}",19710.0,97.93422470801092,-37.8040967,144.9585081,10,17835.57,Summer,True,1.3869,olivia universe s7 it all works well except i tried several times to update it and it keep an telling me to needs updated after i've turned it off and on already otherwise it was fine for the money i paid. i didn't care for the case i bought so much though,1.0
ORD102886,ID0576859101,2019-11-18,Bakers,"{'iStream': 1, 'Olivia x460': 2}",2600.0,92.15,-37.824628499999996,144.9888834,5,2562.15,Spring,True,1.7219,"junk 100% junk don’t waste your money super cheap, poor sound quality (f), buttons are substandard and won’t hold up",0.0
ORD043744,ID0260907252,2019-07-25,Bakers,"{'Lucent 330S': 2, 'iAssist Line': 2, 'Universe Note': 1}",10360.0,70.18,-37.8238164,145.0094445,0,10430.18,Winter,False,1.9821,great entry level phone. buy if 64 gb of storage is enough for you. what i dislike the most is that i can't use my storage card slot. the phone has dual sim and my sim was only recognized where the storage card goes.,1.0
ORD432106,ID5001030250,2019-07-22,Thompson,"{'Thunder line': 1, 'Toshika 750': 2, 'Universe Note': 2}",17720.0,48.45,-37.811964399999994,144.95155309999996,25,13338.45,Winter,False,0.4022,"the worst,buyer beware these are the worst phones,and verizon sells them deceptively to people,..never once offering me to exchange the phone for two years,after 246 complaints,poor connection,hardware on these...buyer be very aware!",0.0
ORD396812,ID2177124604,2019-06-06,Nickolson,"{'Alcon 10': 2, 'Toshika 750': 2}",26540.0,76.23,-37.8145906,144.9616841,15,22635.23,Winter,True,0.823,five stars my husband loves his new phone and all it's features.,1.0
ORD398256,ID0588236766,2019-01-01,Nickolson,"{'Toshika 750': 1, 'iAssist Line': 2, 'Candle Inferno': 2, 'Universe Note': 2}",16530.0,78.7211126938623,-37.81140120000001,144.97321630000005,5,15782.24,Summer,True,0.8632,one star do not buy. black screen after only 1 month,0.0
ORD053780,ID6167265868,2019-05-28,Nickolson,"{'Thunder line': 1, 'iStream': 2, 'pearTV': 1, 'Alcon 10': 1}",17740.0,61.49,-37.8154836,144.96668069999996,15,15140.49,Autumn,True,0.4286,"do not buy from legend wireless do not buy from legend wireless. received a phone that was advertised as new, but was used and no longer under warranty due to unauthorized repairs. impossible for a new phone to have an unauthorized repair.",0.0
ORD249499,ID0060653715,2019-08-06,Thompson,"{'Lucent 330S': 1, 'iStream': 1, 'Olivia x460': 1}",2605.0,77.58,-37.8190658,144.9466291,0,2682.58,Winter,True,0.7127,five stars great phone.,1.0
ORD470488,ID0364845726,2019-10-13,Bakers,"{'Olivia x460': 2, 'Alcon 10': 2}",20350.0,109.04,-37.801387,144.9806043,5,19441.54,Spring,True,1.6042,good phone love this phone. perfect size and amasing performance,1.0
ORD346850,ID0247024616,2019-03-10,Nickolson,"{'iStream': 2, 'Lucent 330S': 2, 'pearTV': 2, 'Thunder line': 1}",17560.0,65.24,-37.8154546,144.97045669999997,5,16747.24,Autumn,False,0.3585,great product great product that was delivered on time everyone will enjoy how the universe note 3 performs. glad i discovered how digico works and how great the prices are in the marketplace.,1.0
ORD065028,ID0777783157,2019-04-15,Thompson,"{'Alcon 10': 1, 'Olivia x460': 2, 'Universe Note': 1, 'pearTV': 2}",27470.0,79.94,-37.8047597,144.9537634,15,23429.44,Autumn,True,1.0595,great phone phone works great good item would recomend,1.0
ORD011032,ID4716795586,2019-01-01,Thompson,"{'Thunder line': 1, 'pearTV': 2, 'Alcon 10': 1, 'Universe Note': 2}",30650.0,78.9969904995194,-37.8188716,144.95344790000001,0,30729.19,Summer,True,0.8892,"i hope olivia know that how bad and inconvenient it is when external memory is not ... i hope olivia know that how bad and inconvenient it is when external memory is not supported on the almost perfect smartphone. the more i expected about it, the more it maked me disappointed !!!",0.0
ORD009275,ID3807741130,2019-10-01,Bakers,"{'pearTV': 2, 'Universe Note': 2, 'Lucent 330S': 2, 'iAssist Line': 1}",24205.0,101.37,-37.803778,144.993515,25,18255.12,Spring,True,0.7085,"overall, not a bad phone the battery life is good! it's fast, reliable, cool features, and the perfect size to fit in the palm of my hand! oh and it's lightweight! doesn't feel like i have a paperweight in my pocket!",1.0
ORD379445,ID4633573541,2019-06-25,Thompson,"{'pearTV': 2, 'Olivia x460': 1}",13845.0,65.04,-37.8054845,144.9438349,25,10448.79,Winter,False,0.8493,excellent happy with the purchase,1.0
